Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Mitch Keller","PIT",10.4189,10.8065,12.8777,4.24195,29.9153,29.9153,0,0,0,179.75,764.848,176.463,92.088,84.721,22.0344,54.2377,1.12139,11.0756,165.178,8.27039,2.71566,3.04544,1.10325,0.215962,0.0709131,0.14504848420619965,0.252258,1.28346,0.301429,0.693575,,,4.01227,2.43644,2.27974,298.0799865722656,2.44051,-0.512522,1.51461,2.44051,0.512522,2.98053,738.8000000000001,4.104444444444445,749,4.161111111111111,,,,,,,,,,,,,,,,,,,"Mitch Keller","17594",656605
"Nathan Eovaldi","TEX",10.3634,8.06261,12.4978,3.89422,26.1533,26.1533,0,0,0,158.835,655.322,145.436,74.7027,68.7264,21.0126,42.24,0.81613,6.16569,152.962,8.66726,2.39343,3.62127,1.19063,0.233416,0.0644569,0.16895878314971924,0.23963,1.18158,0.28739,0.713853,,,3.87448,2.43247,2.31747,201.19000244140625,2.61048,0.0284921,0.770467,2.61048,-0.0284921,3.97271,703.3000000000002,4.4232704402515735,684,4.30188679245283,,,,,,,,,,,,,,,,,,,"Nathan Eovaldi","9132",543135
"Shane McClanahan","TBR",9.36784,6.52436,10.9476,3.48641,26.256,23.304,0,0.281348,0,134.276,549.317,114.077,56.5387,52.0156,16.8503,41.3093,0.929543,3.18903,144.711,9.69946,2.76881,3.50312,1.12942,0.263439,0.0752012,0.18823730945587158,0.225975,1.15722,0.283246,0.750005,,,3.63661,2.39383,2.65268,120.20999908447266,4.22636,0.0767863,0.610566,4.22636,-0.0767863,4.18591,644.0999999999999,4.806716417910447,607,4.529850746268656,,,,,,,,,,,,,,,,,,,"Shane McClanahan","21483",663556
"Michael Wacha","KCR",11.3657,8.54472,11.4284,4.01148,27.6184,27.6184,0,0,0,162.059,678.244,153.929,78.5143,72.2332,21.3597,46.5903,0.877323,5.55924,141.427,7.85416,2.5874,3.03554,1.18621,0.208519,0.0686925,0.13982630521059036,0.245856,1.23732,0.286137,0.715087,,,4.09991,2.35984,2.17322,278.25,5.05354,0.392842,1.00873,5.05354,-0.392842,3.65503,663.1,4.09320987654321,660,4.074074074074074,,,,,,,,,,,,,,,,,,,"Michael Wacha","14078",608379
"Nick Lodolo","CIN",8.43801,8.1113,9.70061,3.98375,24.0215,24.0215,0,0,0,135.958,575.583,123.559,65.4132,60.1802,18.2685,42.3036,1.04004,13.8626,147.296,9.75054,2.80037,3.48187,1.20932,0.255907,0.073497,0.18241016566753387,0.237881,1.21996,0.297556,0.71603,,,3.98583,2.35882,2.43557,241.9199981689453,4.74017,-0.921081,0.634411,4.74017,0.921081,4.15412,588.6000000000001,4.327941176470589,572,4.205882352941177,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"Brady Singer","CIN",9.00964,10.4243,11.7078,4.37841,28.9816,28.9816,0,0,0,170.756,727.207,171.733,90.2949,83.0713,24.7326,49.5458,0.761752,9.02712,158.98,8.37932,2.61139,3.20875,1.30358,0.218617,0.0681316,0.1504857987165451,0.256842,1.29588,0.303143,0.701751,,,4.21641,2.31723,2.24368,342.8999938964844,3.6128,0.246977,1.50969,3.6128,-0.246977,2.98708,651.7,3.8111111111111113,671,3.9239766081871346,,,,,,,,,,,,,,,,,,,"Brady Singer","25377",663903
"Brayan Bello","BOS",11.4835,10.2862,11.1889,4.08341,28.0908,28.0908,0,0,0,161.456,691.15,157.226,79.6245,73.2545,17.9716,56.4442,0.913979,7.47093,148.516,8.27869,3.14636,2.6312,1.00179,0.214882,0.0816671,0.13321513682603836,0.250665,1.32339,0.302235,0.71108,,,3.9614,2.23821,2.3716,336.19000244140625,3.58622,0.0563762,1.48826,3.58622,-0.0563762,3.01566,670.8,4.166459627329192,680,4.22360248447205,,,,,,,,,,,,,,,,,,,"Brayan Bello","23920",678394
"Nick Martinez","CIN",8.29304,7.7159,8.4599,4.15552,38.1977,21.9605,0.0923075,0.973265,0.696005,143.852,605.125,143.716,72.1955,66.4199,20.2642,37.1366,1.10058,5.66363,121.791,7.61976,2.32343,3.27953,1.26781,0.201266,0.0613702,0.13989535719156265,0.255574,1.25721,0.293744,0.712586,,,4.19708,2.1983,2.07628,335.7300109863281,6.18016,0.511263,0.696884,6.18016,-0.511263,4.07082,564.2000000000002,3.9180555555555565,579,4.020833333333333,,,,,,,,,,,,,,,,,,,"Nick Martinez","12730",607259
"Bryan Woo","SEA",8.7556,6.48273,9.98166,3.66885,25.1914,25.1914,0,0,0,137.326,553.65,120.21,60.8489,55.981,17.7543,27.6337,0.943114,6.18461,130.468,8.55058,1.81105,4.72135,1.16357,0.235652,0.0499119,0.18573981150984764,0.231249,1.07659,0.27571,0.707346,,,3.68585,2.1875,1.9528,134.7899932861328,4.20518,0.313496,0.902377,4.20518,-0.313496,3.79683,638.4000000000002,4.659854014598541,609,4.445255474452555,,,,,,,,,,,,,,,,,,,"Bryan Woo","30279",693433
"Brandon Pfaadt","ARI",9.5791,8.95379,10.1905,4.034,31.7029,26.3964,0,0.345675,0,155.625,646.003,150.324,75.8201,69.7545,22.2163,37.2593,0.899303,5.69968,156.685,9.06129,2.15475,4.20526,1.2848,0.242545,0.0576766,0.18486829102039337,0.249276,1.20536,0.30204,0.714232,,,3.8368,2.17024,2.2104,172.25,3.42013,-1.70376,0.857928,3.42013,1.70376,3.8561,678.8000000000002,4.351282051282053,679,4.352564102564102,,,,,,,,,,,,,,,,,,,"Brandon Pfaadt","27782",694297
"Nestor Cortes","MIL",8.78647,7.37648,9.73004,3.87027,32.0595,23.4293,0,0.294402,0,142.761,585.901,128.925,66.7299,61.3915,21.1956,37.2177,0.563887,4.3342,138.965,8.76068,2.34629,3.73384,1.33622,0.237181,0.0635221,0.17365936189889908,0.236842,1.16378,0.280406,0.728464,,,4.02294,2.16994,2.17092,269.7300109863281,3.19101,0.241539,0.574505,3.19101,-0.241539,4.23399,619.5000000000001,4.3321678321678325,597,4.174825174825175,,,,,,,,,,,,,,,,,,,"Nestor Cortes","17874",641482
"Reese Olson","DET",7.6323,8.41393,10.1928,3.9107,26.1024,26.1024,0,0.0779358,0,140.683,589.012,129.538,66.4455,61.1298,15.4733,44.8811,1.8671,5.20541,131.082,8.38576,2.8712,2.92064,0.989883,0.222545,0.0761971,0.1463475525379181,0.240364,1.23981,0.290707,0.706836,,,3.80088,2.16421,2.02795,257.8500061035156,1.82979,-0.428855,0.460595,1.82979,0.428855,4.38587,632.9000000000001,4.488652482269504,622,4.411347517730497,,,,,,,,,,,,,,,,,,,"Reese Olson","24968",681857
"Chris Bassitt","TOR",11.3495,10.6549,12.8932,4.09937,29.4918,29.4918,0,0,0,174.504,742.969,165.153,86.3957,79.4841,22.322,58.7886,1.39811,11.2207,160.884,8.29752,3.03201,2.73664,1.15125,0.216541,0.0791266,0.13741474598646164,0.245413,1.2833,0.291638,0.713817,,,4.18907,2.16263,2.07186,339.44000244140625,2.59993,1.19663,1.40771,2.59993,-1.19663,3.12306,707.4000000000001,4.042285714285715,701,4.005714285714285,,,,,,,,,,,,,,,,,,,"Chris Bassitt","12304",605135
"Bryce Miller","SEA",11.1824,8.84862,12.456,3.754,29.4144,29.4144,0,0,0,170.393,692.301,147.052,77.2532,71.073,23.4174,43.2195,1.16799,6.18391,162.101,8.562,2.28281,3.75064,1.23689,0.234148,0.0624288,0.1717192940413952,0.228734,1.11666,0.270312,0.717636,,,3.92024,2.16072,2.27705,79.0199966430664,4.59993,0.53991,0.93236,4.59993,-0.53991,3.75685,769.8999999999999,4.528823529411764,728,4.2823529411764705,,,,,,,,,,,,,,,,,,,"Bryce Miller","29837",682243
"Taj Bradley","TBR",9.80555,10.0944,11.3206,3.95979,28.5677,28.5677,0,0,0,160.374,666.984,143.374,76.6964,70.5607,24.8043,51.6132,1.70445,5.12431,172.222,9.66491,2.89648,3.33678,1.39199,0.25821,0.0773829,0.18082714080810547,0.234945,1.21583,0.286941,0.738113,,,4.09072,2.10926,2.25316,193.19000244140625,1.70829,-0.58509,0.946167,1.70829,0.58509,3.73844,677.7,4.235625000000001,648,4.05,,,,,,,,,,,,,,,,,,,"Taj Bradley","22543",671737
"Brandon Woodruff","MIL",7.65955,5.74071,9.95933,3.72969,21.0324,21.0324,0,0,0,124.004,509.064,108.203,55.857,51.3884,16.8775,35.0583,0.574765,4.95129,132.397,9.60917,2.54447,3.77649,1.22494,0.26008,0.0688681,0.19121164083480835,0.230683,1.1553,0.285589,0.730605,,,3.76841,2.09882,2.19728,240,2.99565,-0.469629,0.475321,2.99565,0.469629,4.36624,571.6999999999998,4.61048387096774,543,4.379032258064516,,,,,,,,,,,,,,,,,,,"Brandon Woodruff","16162",605540
"Nick Pivetta","SDP",8.87344,9.07424,10.4766,3.98823,26.5666,26.2679,0.000968049,0.059257,0,148.563,609.748,127.424,71.5587,65.834,23.581,45.5033,1.0223,4.46821,168.78,10.2247,2.7566,3.70918,1.42854,0.276803,0.0746265,0.2021767571568489,0.227634,1.164,0.282632,0.724507,,,3.96686,2.09843,2.05621,193.10000610351562,3.08286,0.0175153,0.86954,3.08286,-0.0175153,3.84061,665.2,4.464429530201342,621,4.167785234899329,,,,,,,,,,,,,,,,,,,"Nick Pivetta","15454",601713
"Drew Rasmussen","TBR",6.9039,5.69183,6.19335,3.3683,33.0855,16.6309,0.0966918,1.56622,0,105.195,428.379,93.6586,42.7934,39.3699,10.0574,25.4405,0.454329,3.16171,102.624,8.77999,2.17657,4.03387,0.860465,0.239563,0.0593878,0.18017487972974777,0.234277,1.13217,0.291196,0.726592,,,3.27396,2.05866,2.10918,238.19000244140625,4.20566,-0.07069,0.732424,4.20566,0.07069,4.02343,539.6,5.139047619047619,525,5,,,,,,,,,,,,,,,,,,,"Drew Rasmussen","25385",656876
"Carlos Rodón","NYY",11.7068,9.7914,12.1202,4.12194,28.2982,28.2982,0,0,0,160.701,666.163,138.729,80,73.6,25.4243,53.0909,0.680791,7.2623,179.87,10.0736,2.97334,3.38797,1.42388,0.27001,0.0796966,0.19031299650669098,0.228998,1.19365,0.282898,0.715758,,,4.11131,2.05732,2.00578,131.14999389648438,3.85782,-1.43619,1.27803,3.85782,1.43619,3.29595,702.5000000000001,4.363354037267081,660,4.099378881987578,,,,,,,,,,,,,,,,,,,"Carlos Rodon","16137",607074
"Shohei Ohtani","LAD",8.24188,4.82399,8.53678,3.52475,19.3627,19.3627,0,0,0,110.951,455.049,89.0286,47.2314,43.4529,13.7595,37.594,0.673838,5.55745,129.699,10.5207,3.0495,3.44999,1.11612,0.285022,0.0826153,0.20240649580955505,0.216143,1.14124,0.280396,0.73949,,,3.60748,2.05131,2.25259,1.559999942779541,1.74073,-0.378999,0.554475,1.74073,0.378999,4.2607,545.8000000000001,4.917117117117118,501,4.513513513513513,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Ryan Pepiot","TBR",9.96276,9.04669,10.7841,3.94469,27.6733,27.6733,0,0,0,150.877,626.893,127.699,71.8794,66.1291,22.36,52.1285,1.07142,8.01418,157.764,9.41085,3.10953,3.02645,1.33381,0.251661,0.0831538,0.16850703209638596,0.225317,1.19188,0.272456,0.726807,,,4.19765,2.04338,2.19639,168.47999572753906,3.32957,-0.0824105,0.795876,3.32957,0.0824105,3.93883,650,4.304635761589404,605,4.006622516556291,,,,,,,,,,,,,,,,,,,"Ryan Pepiot","26221",686752
"Clay Holmes","NYM",8.76226,7.57072,8.95626,3.66985,46.6231,18.6103,2.30248,0.95752,6.31094,135.135,577.162,124.103,59.8945,55.103,10.5611,51.4317,2.35802,7.64939,128.189,8.53735,3.42534,2.49241,0.703371,0.222102,0.0891113,0.1329902932047844,0.239544,1.29896,0.299321,0.719383,,,3.59687,2.03806,2.11384,278.9800109863281,4.03136,-1.5194,0.808651,4.03136,1.5194,3.9218,634.3000000000001,4.698518518518519,625,4.62962962962963,,,,,,,,,,,,,,,,,,,"Clay Holmes","13649",605280
"José Soriano","LAA",7.66571,8.2595,10.075,3.90657,25.119,25.119,0,0.07984,0.310266,139.539,598.136,123.8,65.8357,60.5689,13.5166,58.5392,1.81318,9.73752,132.274,8.53142,3.77566,2.25959,0.871791,0.221144,0.0978693,0.12327497452497482,0.233647,1.30672,0.287145,0.712925,,,3.99776,1.96433,2.1644,330.8999938964844,1.11599,0.390394,0.797212,1.11599,-0.390394,3.93705,598.4,4.274285714285714,575,4.107142857142857,,,,,,,,,,,,,,,,,,,"Jose Soriano","22100",667755
"Jesús Luzardo","PHI",8.99536,7.66966,10.5894,4.07217,31.0555,24.3861,0,0.278059,0,143.143,597.319,127.715,70.3989,64.767,20.3188,47.8615,0.783055,5.19715,146.697,9.22345,3.00925,3.06503,1.27753,0.245592,0.0801271,0.16546516120433807,0.234657,1.22658,0.284684,0.71486,,,4.07415,1.91308,1.89956,249.5399932861328,1.78484,-0.551362,0.769437,1.78484,0.551362,3.97408,614.4000000000001,4.296503496503497,590,4.125874125874126,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Gavin Williams","CLE",7.67751,8.25766,8.46087,3.99248,25.8151,25.8151,0,0,0,136.351,574.259,119.064,65.7461,60.4864,16.3522,52.3371,0.941696,6.07724,139.258,9.19189,3.45457,2.66079,1.07935,0.2425,0.0911384,0.15136174857616425,0.230813,1.25706,0.285124,0.711443,,,3.96813,1.90833,1.70476,241.72999572753906,3.82558,-0.632212,0.614158,3.82558,0.632212,4.18112,604.2000000000002,4.442647058823531,576,4.235294117647059,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Sean Manaea","NYM",8.99284,7.01921,10.5504,4.10198,25.5552,25.2374,0.00116002,0.0559539,0.108375,146.829,612.706,128.896,72.7402,66.921,20.3336,49.6859,0.82656,6.72936,148.162,9.08175,3.04554,2.98198,1.24637,0.241816,0.0810926,0.16072385013103485,0.231705,1.21626,0.279947,0.705071,,,4.1013,1.90824,1.82418,195.14999389648438,2.33151,0.895898,0.808091,2.33151,-0.895898,3.92254,631.4,4.295238095238095,600,4.081632653061225,,,,,,,,,,,,,,,,,,,"Sean Manaea","15873",640455
"Robbie Ray","SFG",9.24592,8.7987,10.6251,3.97143,25.688,25.688,0,0,0,142.495,595.897,123.849,68.3465,62.8788,21.4652,49.8008,0.545116,7.58656,158.777,10.0284,3.14543,3.18825,1.35574,0.266451,0.0835729,0.1828783005475998,0.229985,1.21864,0.285776,0.733317,,,4.10444,1.90344,2.03497,158.39999389648438,4.22816,-0.15846,0.781335,4.22816,0.15846,3.95822,614.1,4.324647887323944,581,4.091549295774648,,,,,,,,,,,,,,,,,,,"Robbie Ray","11486",592662
"Clarke Schmidt","NYY",7.61278,7.4956,6.61686,3.92426,31.3477,22.5757,0,0.575415,0.152281,130,548.643,120.037,61.6129,56.6838,16.8309,42.225,2.05941,7.983,129.653,8.97598,2.92326,3.07054,1.16522,0.236316,0.0769625,0.1593536213040352,0.240827,1.24817,0.293239,0.725668,,,4.01355,1.89082,1.80458,227.39999389648438,2.63222,0.0924935,0.457092,2.63222,-0.0924935,4.39054,554.9,4.268461538461538,543,4.176923076923077,,,,,,,,,,,,,,,,,,,"Clarke Schmidt","19899",657376
"Miles Mikolas","STL",9.12406,10.8605,11.7877,4.59033,28.7983,28.7983,0,0,0,168.138,705.099,178.919,93.2138,85.7567,24.616,31.04,0.657933,6.2256,118.587,6.34765,1.66149,3.82046,1.31763,0.168185,0.0440222,0.1241626925766468,0.26791,1.24873,0.294117,0.665228,,,4.32405,1.8618,1.13559,594.1699829101562,3.73168,0.0605446,1.46955,3.73168,-0.0605446,3.0406,597.3000000000001,3.5553571428571433,642,3.8214285714285716,,,,,,,,,,,,,,,,,,,"Miles Mikolas","9803",571945
"Jeffrey Springs","ATH",7.70915,6.97885,9.09639,3.82228,28.4813,24.6632,0,0.325065,0.208675,131.476,543.751,119.844,60.6931,55.8377,18.7261,37.6533,0.598754,3.65755,131.504,9.00193,2.5775,3.49251,1.28187,0.241847,0.0692473,0.17259935289621353,0.238525,1.19792,0.287097,0.737384,,,3.96026,1.81747,2.02832,267.1300048828125,5.34244,-2.57273,0.377454,5.34244,2.57273,4.49673,561.7,4.287786259541985,546,4.1679389312977095,,,,,,,,,,,,,,,,,,,"Jeffrey Springs","17677",605488
"Kumar Rocker","TEX",5.73342,6.75343,7.16332,3.85585,26.761,20.5839,0,0.44637,0,106.578,443.785,96.0232,49.6314,45.6609,12.4427,32.8998,0.781099,4.72035,110.955,9.3696,2.77824,3.3725,1.05073,0.250019,0.0741346,0.17588434368371964,0.236415,1.20966,0.29558,0.711115,,,3.66102,1.80513,1.55073,278.6000061035156,3.94668,-1.55018,0.249561,3.94668,1.55018,4.66725,502.6,4.697196261682243,487,4.5514018691588785,,,,,,,,,,,,,,,,,,,"Kumar Rocker","31843",677958
"David Peterson","NYM",8.63972,6.70935,9.62388,3.86494,27.1722,24.2632,0,0.515202,0.0882685,138.076,594.308,132.011,64.4512,59.2951,14.463,53.6223,1.79342,6.76648,128.929,8.40378,3.49518,2.40439,0.942722,0.21694,0.0902265,0.12671305984258652,0.247249,1.34443,0.300998,0.732727,,,3.97276,1.76356,2.16327,364.3299865722656,2.46842,0.238905,1.07055,2.46842,-0.238905,3.5726,584.8,4.23768115942029,587,4.253623188405797,,,,,,,,,,,,,,,,,,,"David Peterson","20302",656849
"José Berríos","TOR",11.9869,11.2456,14.1689,4.21837,30.1675,30.1675,0,0,0,185.315,779.726,178.568,94.4118,86.8588,27.8193,51.7014,1.1986,10.1879,159.126,7.72807,2.51092,3.07778,1.35107,0.204079,0.0663072,0.13777178525924683,0.248759,1.24258,0.283954,0.710098,,,4.40258,1.76219,1.8704,238.1300048828125,3.95202,-0.0817431,1.47755,3.95202,0.0817431,3.02993,691.1999999999999,3.736216216216216,693,3.745945945945946,,,,,,,,,,,,,,,,,,,"Jose Berrios","14168",621244
"Jon Gray","TEX",7.8382,8.51041,9.45447,4.32722,32.4661,24.4445,0,0.2936,0,141.244,596.56,136.119,73.8159,67.9107,19.7846,44.0115,1.11359,5.40868,126.855,8.0831,2.80439,2.88231,1.26066,0.212644,0.0737755,0.13886811584234238,0.248782,1.27531,0.290472,0.697454,,,4.24086,1.71332,1.1922,431.94000244140625,2.74279,-0.520989,0.890617,2.74279,0.520989,3.81251,550.8000000000001,3.906382978723405,552,3.9148936170212765,,,,,,,,,,,,,,,,,,,"Jon Gray","14916",592351
"Justin Verlander","SFG",7.50312,7.69172,9.29812,4.21831,20.9845,20.9845,0,0,0,122.313,514.508,119.894,62.313,57.328,16.8759,33.6039,0.441646,5.08069,102.883,7.57032,2.47264,3.06163,1.24176,0.199963,0.0653127,0.13465066254138947,0.251971,1.25496,0.289324,0.702115,,,4.22668,1.65339,1.37846,357.3500061035156,4.04186,-0.992303,0.489871,4.04186,0.992303,4.34684,470.70000000000016,3.8581967213114767,478,3.918032786885246,,,,,,,,,,,,,,,,,,,"Justin Verlander","8700",434378
"Shane Baz","TBR",8.07053,7.07394,9.86017,4.04599,30.7981,24.1337,0,0.311203,0,138.404,581.969,123.41,67.6305,62.22,19.5739,48.6117,0.946537,6.63876,130.57,8.49062,3.16108,2.68598,1.27284,0.224359,0.0835297,0.14082971960306168,0.2343,1.2429,0.27574,0.721841,,,4.31581,1.65318,1.7022,188.72999572753906,6.91864,1.0114,0.57643,6.91864,-1.0114,4.23143,549.4000000000001,3.9811594202898557,524,3.7971014492753623,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Yu Darvish","SDP",8.93854,7.44641,9.59043,4.09526,22.9215,22.9215,0,0,0,132.762,549.882,120.32,65.6634,60.4103,19.5699,36.8251,0.540998,6.40105,128.176,8.68916,2.4964,3.48068,1.32665,0.233098,0.066969,0.1661287248134613,0.237478,1.18366,0.280711,0.705076,,,4.12861,1.64278,1.66592,232.1699981689453,3.13961,0.424479,0.667714,3.13961,-0.424479,4.10971,553.2,4.159398496240602,532,4,,,,,,,,,,,,,,,,,,,"Yu Darvish","13074",506433
"David Festa","MIN",5.90591,6.45163,6.10809,3.96614,33.4371,17.6172,0,0.762708,0,108.264,456.169,98.0339,51.8587,47.71,13.2347,38.8659,1.04836,4.36868,116.362,9.67317,3.23093,2.99393,1.1002,0.255085,0.0852008,0.16988405585289001,0.237408,1.2645,0.299287,0.718427,,,3.8041,1.64035,1.27336,304.3999938964844,2.60547,-1.54213,0.270489,2.60547,1.54213,4.63935,491.50000000000006,4.5509259259259265,478,4.425925925925926,,,,,,,,,,,,,,,,,,,"David Festa","30056",701581
"Ryan Feltner","COL",5.58912,10.2005,9.82811,4.8635,28.3207,28.3207,0,0,0,157.942,686.894,163.422,92.7717,85.35,22.0873,57.0382,0.698944,6.82412,134.244,7.64961,3.25021,2.35357,1.2586,0.195436,0.0830378,0.11239775270223618,0.262301,1.39583,0.302837,0.673682,,,4.49757,1.6272,1.66513,679.25,3.78335,-0.139924,1.95839,3.78335,0.139924,2.38882,550.8,3.4860759493670885,580,3.670886075949367,,,,,,,,,,,,,,,,,,,"Ryan Feltner","21446",663372
"Jameson Taillon","CHC",10.7518,9.43189,11.3104,4.31751,28.2601,28.2601,0.00142244,0,0,166.012,692.618,165.505,86.5652,79.64,24.9717,39.105,0.697527,4.91332,131.748,7.14247,2.11999,3.3691,1.35379,0.190218,0.0564596,0.13375841081142426,0.255172,1.2325,0.285706,0.695815,,,4.33019,1.62252,1.60827,353.9800109863281,3.44507,0.317964,1.24533,3.44507,-0.317964,3.33957,621.3000000000001,3.74277108433735,637,3.8373493975903616,,,,,,,,,,,,,,,,,,,"Jameson Taillon","11674",592791
"Matthew Boyd","CHC",6.19653,5.13164,5.66387,3.92613,21.9168,18.391,0,0.258358,0,99.5722,415.364,89.3805,47.2142,43.4371,13.2673,31.6679,2.25282,4.56088,103.176,9.32576,2.86236,3.25807,1.19918,0.248399,0.0762413,0.172157920897007,0.235748,1.21569,0.289743,0.720515,,,3.91778,1.62185,1.48331,313.30999755859375,3.08322,-1.08187,0.193254,3.08322,1.08187,4.74233,443.70000000000005,4.437,426,4.26,,,,,,,,,,,,,,,,,,,"Matthew Boyd","15440",571510
"Aaron Civale","MIL",8.10124,8.49746,9.12523,4.37196,27.0846,27.0846,0,0,0,148.646,627.653,144.503,78.4874,72.2084,23.7212,44.0512,0.826488,6.53869,137.986,8.35456,2.66715,3.1324,1.43624,0.219844,0.0701841,0.1496601477265358,0.25041,1.26847,0.29079,0.708533,,,4.40549,1.60235,1.52786,365.0400085449219,1.4662,1.58112,1.06207,1.4662,-1.58112,3.58391,553.4000000000001,3.714093959731544,556,3.7315436241610738,,,,,,,,,,,,,,,,,,,"Aaron Civale","19479",650644
"Eduardo Rodriguez","ARI",9.33554,8.13209,8.96985,4.00581,26.7565,23.5012,0,0.286937,0,132.844,561.48,127.509,64.2687,59.1272,16.6207,43.5871,1.13934,3.80971,121.646,8.24139,2.95298,2.79088,1.12604,0.216653,0.0776289,0.13902374356985092,0.248031,1.28795,0.295059,0.72265,,,4.03192,1.59901,1.99267,406.3299865722656,2.2043,0.540049,0.779299,2.2043,-0.540049,3.96093,542.3,4.077443609022556,544,4.090225563909774,,,,,,,,,,,,,,,,,,,"Eduardo Rodriguez","13164",593958
"Mitchell Parker","WSN",7.17843,8.85929,9.17901,4.276,30.1942,25.9652,0,0.301569,0,142.796,607.421,137.97,73.7433,67.8439,18.8355,50.2325,1.00412,3.68332,127.025,8.00602,3.16601,2.52874,1.18714,0.209122,0.0826979,0.12642400711774826,0.249265,1.31798,0.29225,0.707267,,,4.23485,1.56978,1.45315,487.2900085449219,1.99417,1.19853,0.95904,1.99417,-1.19853,3.72128,557.7,3.9000000000000004,560,3.9160839160839163,,,,,,,,,,,,,,,,,,,"Mitchell Parker","27636",680730
"Kyle Harrison","SFG",7.54382,7.86506,9.61871,4.10012,25.0023,25.0023,0,0,0,135.019,572.941,122.101,66.859,61.5103,18.4312,50.2556,0.702491,7.54513,137.016,9.13315,3.34991,2.72639,1.22858,0.239146,0.0877151,0.15143054723739624,0.237025,1.27654,0.288219,0.719861,,,4.19578,1.55887,1.69019,367.9800109863281,3.32807,-0.252325,0.714041,3.32807,0.252325,4.04795,560.4000000000001,4.151111111111112,541,4.007407407407407,,,,,,,,,,,,,,,,,,,"Kyle Harrison","27758",690986
"Max Scherzer","TOR",6.99113,5.61373,8.22531,3.8832,20.8245,18.4928,0,0.267571,0,104.682,427.515,91.1048,49.0944,45.1668,16.6153,27.3623,0.387889,4.42318,107.122,9.20974,2.35246,3.91494,1.42849,0.250568,0.0640031,0.1865650787949562,0.23022,1.13168,0.273866,0.728661,,,4.09416,1.55097,1.48395,296.6499938964844,2.40498,-0.256936,0.555688,2.40498,0.256936,4.25908,452.29999999999995,4.307619047619047,425,4.0476190476190474,,,,,,,,,,,,,,,,,,,"Max Scherzer","3137",453286
"Germán Márquez","COL",6.26643,9.22574,8.11583,4.84011,22.9396,22.9396,0,0,0,129.371,558.117,134.613,75.6242,69.5743,19.7238,43.5878,0.844101,3.44794,107.172,7.45567,3.0323,2.45876,1.37213,0.192024,0.078098,0.11392582952976227,0.263388,1.37744,0.299045,0.681175,,,4.58235,1.54342,1.35329,655.27001953125,2.87514,-0.105831,1.363,2.87514,0.105831,3.18267,430.5999999999999,3.3379844961240304,458,3.550387596899225,,,,,,,,,,,,,,,,,,,"German Marquez","15038",608566
"Merrill Kelly","ARI",9.87247,7.54335,11.1482,4.08628,25.6219,25.6219,0,0,0,153.042,642.602,143.839,75.5279,69.4857,20.6419,48.8563,1.19119,4.55498,139.562,8.20731,2.87312,2.85659,1.2139,0.217183,0.076029,0.14115428924560547,0.24413,1.2591,0.287182,0.715322,,,4.14304,1.54342,2.08578,304.4599914550781,3.28767,0.0331162,0.935232,3.28767,-0.0331162,3.75302,617.5000000000001,4.035947712418301,610,3.9869281045751634,,,,,,,,,,,,,,,,,,,"Merrill Kelly","11156",518876
